angle_deg,model,n_b,G_T_linear,p_rf_W,at_cap,acm_mode,bits_per_beam_step_bit,bits_per_user_step_bit,energy_per_step_J,ee_bit_per_J
1.463566667,a-r0,4,1171.732863440,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.463566667,b0,1,1171.732863440,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.466333333,a-r0,1,1169.301257965,0.543294627090,0,QPSK 1/4,2048126311.111111,2048126311.111111,160.883351064,12730505.037167
1.466333333,a-r0,2,1169.301257965,0.871034606572,0,QPSK 2/5,3297987911.111111,1648993955.555555,199.401599665,16539425.544456
1.466333333,a-r0,4,1169.301257965,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.466333333,b0,1,1169.301257965,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.469100000,a-r0,1,1166.869615897,0.544426799916,0,QPSK 1/4,2048126311.111111,2048126311.111111,161.034043240,12718592.105754
1.469100000,a-r0,2,1166.869615897,0.872849757437,0,QPSK 2/5,3297987911.111111,1648993955.555555,199.592405085,16523614.261327
1.469100000,a-r0,4,1166.869615897,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.469100000,b0,1,1166.869615897,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.471866667,a-r0,1,1164.437955285,0.545563709958,0,QPSK 1/4,2048126311.111111,2048126311.111111,161.185208350,12706664.166468
1.471866667,a-r0,2,1164.437955285,0.874672503223,0,QPSK 2/5,3297987911.111111,1648993955.555555,199.783809330,16507783.699669
1.471866667,a-r0,4,1164.437955285,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.471866667,b0,1,1164.437955285,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.474633333,a-r0,1,1162.006294150,0.546705378533,0,QPSK 1/4,2048126311.111111,2048126311.111111,161.336847747,12694721.260000
1.474633333,a-r0,2,1162.006294150,0.876502878103,0,QPSK 2/5,3297987911.111111,1648993955.555555,199.975814112,16491933.915861
1.474633333,a-r0,4,1162.006294150,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.474633333,b0,1,1162.006294150,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.477400000,a-r0,1,1159.574650488,0.547851827076,0,QPSK 1/4,2048126311.111111,2048126311.111111,161.488962787,12682763.427100
1.477400000,a-r0,2,1159.574650488,0.878340916445,0,QPSK 2/5,3297987911.111111,1648993955.555555,200.168421152,16476064.966357
1.477400000,a-r0,4,1159.574650488,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.477400000,b0,1,1159.574650488,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.480166667,a-r0,1,1157.143042267,0.549003077145,0,QPSK 1/4,2048126311.111111,2048126311.111111,161.641554834,12670790.708578
1.480166667,a-r0,2,1157.143042267,0.880186652811,0,QPSK 2/5,3297987911.111111,1648993955.555555,200.361632175,16460176.907685
1.480166667,a-r0,4,1157.143042267,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.480166667,b0,1,1157.143042267,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.482933333,a-r0,1,1154.711487425,0.550159150419,0,QPSK 1/4,2048126311.111111,2048126311.111111,161.794625258,12658803.145304
1.482933333,a-r0,2,1154.711487425,0.882040121959,0,QPSK 2/5,3297987911.111111,1648993955.555555,200.555448915,16444269.796444
1.482933333,a-r0,4,1154.711487425,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.482933333,b0,1,1154.711487425,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.485700000,a-r0,1,1152.280003877,0.551320068702,0,QPSK 1/4,2048126311.111111,2048126311.111111,161.948175434,12646800.778206
1.485700000,a-r0,2,1152.280003877,0.883901358845,0,QPSK 2/5,3297987911.111111,1648993955.555555,200.749873115,16428343.689308
1.485700000,a-r0,4,1152.280003877,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.485700000,b0,1,1152.280003877,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.488466667,a-r0,1,1149.848609505,0.552485853920,0,QPSK 1/4,2048126311.111111,2048126311.111111,162.102206743,12634783.648275
1.488466667,a-r0,2,1149.848609505,0.885770398622,0,QPSK 2/5,3297987911.111111,1648993955.555555,200.944906521,16412398.643023
1.488466667,a-r0,4,1149.848609505,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.488466667,b0,1,1149.848609505,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.491233333,a-r0,1,1147.417322167,0.553656528125,0,QPSK 1/4,2048126311.111111,2048126311.111111,162.256720573,12622751.796558
1.491233333,a-r0,2,1147.417322167,0.887647276645,0,QPSK 2/5,3297987911.111111,1648993955.555555,201.140550891,16396434.714409
1.491233333,a-r0,4,1147.417322167,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.491233333,b0,1,1147.417322167,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.494000000,a-r0,1,1144.986159690,0.554832113494,0,QPSK 1/4,2048126311.111111,2048126311.111111,162.411718315,12610705.264164
1.494000000,a-r0,2,1144.986159690,0.889532028468,0,QPSK 2/5,3297987911.111111,1648993955.555555,201.336807989,16380451.960356
1.494000000,a-r0,4,1144.986159690,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.494000000,b0,1,1144.986159690,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.496766667,a-r0,1,1142.555139873,0.556012632329,0,QPSK 1/4,2048126311.111111,2048126311.111111,162.567201368,12598644.092259
1.496766667,a-r0,2,1142.555139873,0.891424689849,0,QPSK 2/5,3297987911.111111,1648993955.555555,201.533679584,16364450.437828
1.496766667,a-r0,4,1142.555139873,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.496766667,b0,1,1142.555139873,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.499533333,a-r0,1,1140.124280487,0.557198107061,0,QPSK 1/4,2048126311.111111,2048126311.111111,162.723171138,12586568.322069
1.499533333,a-r0,2,1140.124280487,0.893325296748,0,QPSK 2/5,3297987911.111111,1648993955.555555,201.731167457,16348430.203860
1.499533333,a-r0,4,1140.124280487,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.499533333,b0,1,1140.124280487,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.502300000,a-r0,1,1137.693599275,0.558388560247,0,QPSK 1/4,2048126311.111111,2048126311.111111,162.879629035,12574477.994879
1.502300000,a-r0,2,1137.693599275,0.895233885332,0,QPSK 2/5,3297987911.111111,1648993955.555555,201.929273392,16332391.315559
1.502300000,a-r0,4,1137.693599275,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.502300000,b0,1,1137.693599275,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.505066667,a-r0,1,1135.263113947,0.559584014575,0,QPSK 1/4,2048126311.111111,2048126311.111111,163.036576475,12562373.152033
1.505066667,a-r0,2,1135.263113947,0.897150491973,0,QPSK 2/5,3297987911.111111,1648993955.555555,202.127999185,16316333.830105
1.505066667,a-r0,4,1135.263113947,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.505066667,b0,1,1135.263113947,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.507833333,a-r0,1,1132.832842188,0.560784492860,0,QPSK 1/4,2048126311.111111,2048126311.111111,163.194014882,12550253.834932
1.507833333,a-r0,2,1132.832842188,0.899075153249,0,QPSK 2/5,3297987911.111111,1648993955.555555,202.327346636,16300257.804745
1.507833333,a-r0,4,1132.832842188,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.507833333,b0,1,1132.832842188,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.510600000,a-r0,1,1130.402801652,0.561990018048,0,QPSK 1/4,2048126311.111111,2048126311.111111,163.351945684,12538120.085036
1.510600000,a-r0,2,1130.402801652,0.901007905950,0,QPSK 2/5,3297987911.111111,1648993955.555555,202.527317554,16284163.296803
1.510600000,a-r0,4,1130.402801652,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.510600000,b0,1,1130.402801652,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.513366667,a-r0,1,1127.973009962,0.563200613216,0,QPSK 1/4,2048126311.111111,2048126311.111111,163.510370316,12525971.943866
1.513366667,a-r0,2,1127.973009962,0.902948787073,0,QPSK 2/5,3297987911.111111,1648993955.555555,202.727913756,16268050.363669
1.513366667,a-r0,4,1127.973009962,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.513366667,b0,1,1127.973009962,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.516133333,a-r0,1,1125.543484712,0.564416301574,0,QPSK 1/4,2048126311.111111,2048126311.111111,163.669290219,12513809.452997
1.516133333,a-r0,2,1125.543484712,0.904897833829,0,QPSK 2/5,3297987911.111111,1648993955.555555,202.929137068,16251919.062805
1.516133333,a-r0,4,1125.543484712,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.516133333,b0,1,1125.543484712,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.518900000,a-r0,1,1123.114243467,0.565637106463,0,QPSK 1/4,2048126311.111111,2048126311.111111,163.828706841,12501632.654065
1.518900000,a-r0,2,1123.114243467,0.906855083640,0,QPSK 2/5,3297987911.111111,1648993955.555555,203.130989320,16235769.451744
1.518900000,a-r0,4,1123.114243467,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.518900000,b0,1,1123.114243467,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.521666667,a-r0,1,1120.685303759,0.566863051358,0,QPSK 1/4,2048126311.111111,2048126311.111111,163.988621633,12489441.588762
1.521666667,a-r0,2,1120.685303759,0.908820574143,0,QPSK 2/5,3297987911.111111,1648993955.555555,203.333472354,16219601.588089
1.521666667,a-r0,4,1120.685303759,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.521666667,b0,1,1120.685303759,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.524433333,a-r0,1,1118.256683093,0.568094159871,0,QPSK 1/4,2048126311.111111,2048126311.111111,164.149036057,12477236.298840
1.524433333,a-r0,2,1118.256683093,0.910794343191,0,QPSK 2/5,3297987911.111111,1648993955.555555,203.536588018,16203415.529513
1.524433333,a-r0,4,1118.256683093,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.524433333,b0,1,1118.256683093,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.527200000,a-r0,1,1115.828398941,0.569330455744,0,QPSK 1/4,2048126311.111111,2048126311.111111,164.309951578,12465016.826106
1.527200000,a-r0,2,1115.828398941,0.912776428851,0,QPSK 2/5,3297987911.111111,1648993955.555555,203.740338166,16187211.333757
1.527200000,a-r0,4,1115.828398941,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.527200000,b0,1,1115.828398941,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.529966667,a-r0,1,1113.400468744,0.570571962861,0,QPSK 1/4,2048126311.111111,2048126311.111111,164.471369667,12452783.212426
1.529966667,a-r0,2,1113.400468744,0.914766869413,0,QPSK 2/5,3297987911.111111,1648993955.555555,203.944724664,16170989.058634
1.529966667,a-r0,4,1113.400468744,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.529966667,b0,1,1113.400468744,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.532733333,a-r0,1,1110.972909913,0.571818705238,0,QPSK 1/4,2048126311.111111,2048126311.111111,164.633291803,12440535.499723
1.532733333,a-r0,2,1110.972909913,0.916765703383,0,QPSK 2/5,3297987911.111111,1648993955.555555,204.149749383,16154748.762023
1.532733333,a-r0,4,1110.972909913,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.532733333,b0,1,1110.972909913,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.535500000,a-r0,1,1108.545739828,0.573070707033,0,QPSK 1/4,2048126311.111111,2048126311.111111,164.795719471,12428273.729977
1.535500000,a-r0,2,1108.545739828,0.918772969489,0,QPSK 2/5,3297987911.111111,1648993955.555555,204.355414202,16138490.501876
1.535500000,a-r0,4,1108.545739828,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.535500000,b0,1,1108.545739828,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.538266667,a-r0,1,1106.118975836,0.574327992539,0,QPSK 1/4,2048126311.111111,2048126311.111111,164.958654161,12415997.945225
1.538266667,a-r0,2,1106.118975836,0.920788706682,0,QPSK 2/5,3297987911.111111,1648993955.555555,204.561721010,16122214.336210
1.538266667,a-r0,4,1106.118975836,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.538266667,b0,1,1106.118975836,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.541033333,a-r0,1,1103.692635254,0.575590586192,0,QPSK 1/4,2048126311.111111,2048126311.111111,165.122097371,12403708.187561
1.541033333,a-r0,2,1103.692635254,0.922812954135,0,QPSK 2/5,3297987911.111111,1648993955.555555,204.768671703,16105920.323112
1.541033333,a-r0,4,1103.692635254,1.650000000000,1,QPSK 1/2,4131228977.777778,1032807244.444444,268.353221940,15394743.345765
1.541033333,b0,1,1103.692635254,1.650000000000,1,QPSK 1/2,4131228977.777778,4131228977.777778,268.353221940,15394743.345765
1.543800000,a-r0,1,1101.266735366,0.576858512566,0,QPSK 1/4,2048126311.111111,2048126311.111111,165.286050605,12391404.499136
1.543800000,a-r0,2,1101.266735366,0.924845751250,0,QPSK 2/5,3297987911.111111,1648993955.555555,204.976268183,16089608.520739
1.543800000,a-r0,4,1101.266735366,1.650000000000,1,QPSK 1/2,4131228977.777778,1032807244.444444,268.353221940,15394743.345765
1.543800000,b0,1,1101.266735366,1.650000000000,1,QPSK 1/2,4131228977.777778,4131228977.777778,268.353221940,15394743.345765
1.546566667,a-r0,1,1098.841293425,0.578131796378,0,QPSK 1/4,2048126311.111111,2048126311.111111,165.450515372,12379086.922158
1.546566667,a-r0,2,1098.841293425,0.926887137652,0,QPSK 2/5,3297987911.111111,1648993955.555555,205.184512365,16073278.987312
1.546566667,a-r0,4,1098.841293425,1.650000000000,1,QPSK 1/2,4131228977.777778,1032807244.444444,268.353221940,15394743.345765
1.546566667,b0,1,1098.841293425,1.650000000000,1,QPSK 1/2,4131228977.777778,4131228977.777778,268.353221940,15394743.345765
1.549333333,a-r0,1,1096.416326651,0.579410462486,0,QPSK 1/4,2048126311.111111,2048126311.111111,165.615493190,12366755.498890
1.549333333,a-r0,2,1096.416326651,0.928937153196,0,QPSK 2/5,3297987911.111111,1648993955.555555,205.393406167,16056931.781123
1.549333333,a-r0,4,1096.416326651,1.650000000000,1,QPSK 1/2,4131228977.777778,1032807244.444444,268.353221940,15394743.345765
1.549333333,b0,1,1096.416326651,1.650000000000,1,QPSK 1/2,4131228977.777778,4131228977.777778,268.353221940,15394743.345765
1.552100000,a-r0,1,1093.991852231,0.580694535892,0,QPSK 1/4,2048126311.111111,2048126311.111111,165.780985581,12354410.271651
1.552100000,a-r0,2,1093.991852231,0.930995837966,0,QPSK 2/5,3297987911.111111,1648993955.555555,205.602951518,16040566.960531
1.552100000,a-r0,4,1093.991852231,1.650000000000,1,QPSK 1/2,4131228977.777778,1032807244.444444,268.353221940,15394743.345765
1.552100000,b0,1,1093.991852231,1.650000000000,1,QPSK 1/2,4131228977.777778,4131228977.777778,268.353221940,15394743.345765
1.554866667,a-r0,1,1091.567887323,0.581984041743,0,QPSK 1/4,2048126311.111111,2048126311.111111,165.946994076,12342051.282819
1.554866667,a-r0,2,1091.567887323,0.933063232278,0,QPSK 2/5,3297987911.111111,1648993955.555555,205.813150356,16024184.583962
1.554866667,a-r0,4,1091.567887323,1.650000000000,1,QPSK 1/2,4131228977.777778,1032807244.444444,268.353221940,15394743.345765
1.554866667,b0,1,1091.567887323,1.650000000000,1,QPSK 1/2,4131228977.777778,4131228977.777778,268.353221940,15394743.345765
1.557633333,a-r0,1,1089.144449047,0.583279005330,0,QPSK 1/4,2048126311.111111,2048126311.111111,166.113520209,12329678.574825
1.557633333,a-r0,2,1089.144449047,0.935139376680,0,QPSK 2/5,3297987911.111111,1648993955.555555,206.024004625,16007784.709908
1.557633333,a-r0,4,1089.144449047,1.650000000000,1,QPSK 1/2,4131228977.777778,1032807244.444444,268.353221940,15394743.345765
1.557633333,b0,1,1089.144449047,1.650000000000,1,QPSK 1/2,4131228977.777778,4131228977.777778,268.353221940,15394743.345765
1.560400000,a-r0,1,1086.721554495,0.584579452090,0,QPSK 1/4,2048126311.111111,2048126311.111111,166.280565525,12317292.190157
1.560400000,a-r0,2,1086.721554495,0.937224311953,0,QPSK 2/5,3297987911.111111,1648993955.555555,206.235516279,15991367.396929
1.560400000,a-r0,4,1086.721554495,1.650000000000,1,QPSK 1/2,4131228977.777778,1032807244.444444,268.353221940,15394743.345765
1.560400000,b0,1,1086.721554495,1.650000000000,1,QPSK 1/2,4131228977.777778,4131228977.777778,268.353221940,15394743.345765
1.563166667,a-r0,1,1084.299220722,0.585885407608,0,QPSK 1/4,2048126311.111111,2048126311.111111,166.448131571,12304892.171359
1.563166667,a-r0,2,1084.299220722,0.939318079117,0,QPSK 2/5,3297987911.111111,1648993955.555555,206.447687279,15974932.703652
1.563166667,a-r0,4,1084.299220722,1.650000000000,1,QPSK 1/2,4131228977.777778,1032807244.444444,268.353221940,15394743.345765
1.563166667,b0,1,1084.299220722,1.650000000000,1,QPSK 1/2,4131228977.777778,4131228977.777778,268.353221940,15394743.345765
1.565933333,a-r0,1,1081.877464752,0.587196897614,0,QPSK 1/4,2048126311.111111,2048126311.111111,166.616219906,12292478.561030
